"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene19009",138.283055523819,0.0231998752243968,0.114430807809363,0.202741514007721,0.839337073460255,0.962732807665315
"gene23930",34.9013759344608,-0.0265369514476644,0.130906155053273,-0.202717369835399,0.839355945889242,NA
"gene35468",137.142141346,0.0230726207456104,0.113868505227992,0.202625130622498,0.839428046042647,0.962732807665315
"gene1661",6.30843544675681,-0.0222511098967569,0.109857712026759,-0.202544814435394,0.839490827483064,NA
"gene1500",83.0224167321856,0.0255616191324129,0.126284929910284,0.20241226843593,0.839594438080633,0.962732807665315
"gene37215",77.2528668094197,-0.0265655492803723,0.131312555785396,-0.20230776197661,0.839676132258763,0.962732807665315
"gene15750",260.137173793935,-0.0241984040517211,0.119661020737367,-0.202224616693117,0.839741129337252,0.962732807665315
"gene3003",110.315325841864,-0.0246497663836176,0.12196647491727,-0.202102802432698,0.839836357049366,0.962732807665315
"gene12311",259.44225207942,-0.0216573282839518,0.107161488760185,-0.202099919798784,0.839838610562963,0.962732807665315
"gene21133",7.39220323813094,0.0191461021583904,0.0947441227395251,0.202082214756769,0.839852451597625,NA
"gene19750",12.3783052573095,-0.0234561907862464,0.116073459551526,-0.202080569295292,0.839853737950623,NA
"gene27496",6.94650022771771,-0.0203032265510327,0.100534542280244,-0.201952742714406,0.839953668735041,NA
"gene16729",48.1099981399693,0.0266509540314902,0.131967462796455,0.201950946595044,0.839955072902823,NA
"gene26896",20.2672701000494,-0.0233122262324358,0.115476453470709,-0.20187861275415,0.840011622379018,NA
"gene28974",56.1187496447202,0.0252359244541529,0.125080459340044,0.2017575294119,0.840106285308109,NA
"gene25388",11.8077678972032,-0.0199648186990245,0.0990724968212351,-0.201517266038512,0.840294130003998,NA
"gene36050",1.74662636398466,-0.017645806331926,0.0875810323293061,-0.201479770934618,0.84032344555665,NA
"gene39769",266.537763253897,0.0187217521068569,0.0929833888794396,0.201345125537757,0.840428719905858,0.962732807665315
"gene3049",37.4059661122233,0.0258289234723318,0.128359730633689,0.201222948543278,0.840524248133649,NA
"gene37080",207.050401895069,-0.0243776696847129,0.121160739619244,-0.20120106365578,0.840541359823409,0.962732807665315
"gene12290",293.161005355668,-0.0214010423998027,0.106389645334573,-0.201157192812336,0.840575662454775,0.962732807665315
"gene19813",1.60707358808945,-0.0123930554301221,0.0616100543489128,-0.201153132570492,0.840578837174925,NA
"gene11002",8.60984632985273,-0.0247422046843925,0.123210356700359,-0.200812702332843,0.840845030225258,NA
"gene31643",2851.7027607199,0.0261938678321255,0.130572047667971,0.20060853988239,0.841004679962236,0.962732807665315
"gene39193",1.90402016478277,0.017432576752067,0.0869525781939032,0.200483724740082,0.841102285384934,NA
"gene25368",12.3225210633414,-0.0246835942229215,0.123237245294097,-0.200293297403847,0.84125120423884,NA
"gene14651",265.688645196649,0.0233149138968051,0.116412661083806,0.200278162871137,0.841263040058853,0.962732807665315
"gene25596",1634.63189349222,-0.0242053597062771,0.12088220393066,-0.200239232237706,0.841293485562106,0.962732807665315
"gene18548",60.805284060998,0.0265281022862969,0.132732284987441,0.199861716302156,0.841588732276472,NA
"gene31151",21.0872343449853,-0.0245114066346126,0.122731481725418,-0.199715723219663,0.841702916155244,NA
"gene32314",32.7327397554355,0.0260423780573133,0.130554052108006,0.199475831173503,0.841890547371821,NA
"gene14834",6.79551199120466,0.0223398091571513,0.112004375604282,0.199454789481431,0.841907005529283,NA
"gene17392",0.921877843227896,-0.0172314334891269,0.0864022111462263,-0.199432783727776,0.84192421781964,NA
"gene13486",243.964764060099,0.0235522595951383,0.118177855748557,0.199295032440338,0.842031964773361,0.962889710595179
"gene3937",6.89602368026679,-0.0197702159615087,0.0992039593759703,-0.199288577652249,0.842037013682613,NA
"gene25743",0.75302505063487,0.0118779442736515,0.0596052430979238,0.199276836336991,0.842046197708783,NA
"gene14310",1.93637174267291,0.0133193067763366,0.0668648350925573,0.199197481873684,0.842108269126331,NA
"gene15479",1.64040388887277,0.0127392054445681,0.0639748750476653,0.199128258321358,0.842162416901112,NA
"gene31179",975.546433464944,0.0220262406960818,0.110635622428337,0.19908814369756,0.84219379554594,0.962889710595179
"gene3954",40.4028834921646,-0.0264213720029998,0.132771276610755,-0.198999156123648,0.84226340470823,NA
"gene22974",1.27450643983688,-0.0166944530674169,0.083898454807473,-0.198984034994765,0.842275233101486,NA
"gene16208",3.16280758488001,0.0190253617481433,0.0956922833618632,0.198818139558843,0.842405005938035,NA
"gene20441",160.471419838893,0.0221400633911595,0.111412581181473,0.198721393547976,0.842480688141256,0.962889710595179
"gene15722",2.56268271137102,-0.0177496859316132,0.0893279523014579,-0.198702483089646,0.842495481532596,NA
"gene23509",12.8906337084748,0.0234482836064712,0.118107762797679,0.198532958808463,0.842628100527222,NA
"gene29530",3.90820885204481,0.0172628414835311,0.0869662275862869,0.198500520979861,0.842653477177999,NA
"gene13698",289.111500833865,-0.0190525107654222,0.0959859183859486,-0.198492769416596,0.842659541378566,0.962889710595179
"gene23558",99.6344192832121,-0.0253898417705659,0.12793443646824,-0.198459792933617,0.842685339634769,0.962889710595179
"gene11504",37.043703233543,0.0261010719115248,0.131618630213269,0.198308338790883,0.842803827839626,NA
"gene28801",21.4622817788444,-0.0250506676820336,0.126333793895388,-0.198289522617971,0.842818548679609,NA
"gene27078",33.245561149066,-0.0241496092344958,0.121818499518314,-0.198242543866378,0.842855302763398,NA
"gene23908",9.21043938564611,0.0222035691044749,0.112061507983078,0.198137339967153,0.842937610852008,NA
"gene11279",11.1902830735524,-0.0224866395883968,0.113523864324535,-0.198078524918014,0.842983626569865,NA
"gene30031",14.8332919939391,0.0227741975502069,0.114986260405279,0.198060163622482,0.842997992189984,NA
"gene3501",4.2109253001303,0.0177951312997814,0.0898545766653743,0.198043683028544,0.843010886420041,NA
"gene39175",16.9035554279687,-0.0229955875116771,0.116138424984434,-0.198001544404956,0.843043855393286,NA
"gene41331",110.651949908174,-0.0236725139651682,0.119562614134427,-0.197992609450247,0.843050846076589,0.963020570525714
"gene17921",4.24121886646269,-0.0257219299850241,0.129927057683343,-0.197972080978801,0.843066907541455,NA
"gene3273",9.87950935970858,0.0220847153036988,0.111665155296107,0.197776246718468,0.843220131440544,NA
"gene39113",2.19129544463635,0.0149203324255619,0.0755482032202042,0.197494206209946,0.843440814932228,NA
"gene11662",1.40875763619322,-0.0181652772664065,0.0920452331972836,-0.197351635010498,0.843552374898667,NA
"gene31223",5.80324540719809,0.0193875433881367,0.0982410412798428,0.197346680527445,0.843556251768703,NA
"gene39596",10.7686111662742,0.0219363753603964,0.111278722686375,0.197130006804816,0.843725802096692,NA
"gene39774",29.7857469817988,-0.0253289325750122,0.128542227865198,-0.197047561689802,0.843790318496498,NA
"gene35959",2.23665544480625,-0.0141195214713066,0.0716557095576981,-0.197046705118973,0.843790988800853,NA
"gene25765",12.23781651023,0.0232750817888544,0.118129727618644,0.197029843867861,0.843804183494632,NA
"gene40251",1.89157664308751,-0.013469118329102,0.0683747647915743,-0.196989611154929,0.843835667594432,NA
"gene31755",12.5535565335085,0.0227685437301922,0.11561033473474,0.196942114063013,0.843872836753426,NA
"gene25527",3.06279967230907,-0.0200782737645293,0.102038847205772,-0.196770880055509,0.844006839928185,NA
"gene26711",5.38192096950082,0.0196632976819508,0.0999306285098624,0.196769478739045,0.844007936579768,NA
"gene16114",10.0558035026699,0.021627050963046,0.109928631326092,0.1967371985092,0.844033198741005,NA
"gene10433",2.01702505689183,-0.0156927612188556,0.0798248998485474,-0.196589801535983,0.84414855206784,NA
"gene10026",2.79605230823252,0.0192716972972601,0.09809513541511,0.196459255759299,0.844250720387498,NA
"gene21696",3.8430059674443,-0.0155867798624527,0.0793705826851639,-0.196379808930976,0.844312898702312,NA
"gene39771",37.2285021741053,0.0257050356690567,0.130906890362569,0.196361212139883,0.844327453446516,NA
"gene19904",3.89408816146656,0.0142278476904755,0.0725968221092455,0.195984442253754,0.844622343141784,NA
"gene19495",100.879020049169,-0.0258168566998967,0.131735775920377,-0.195974529466474,0.844630101961592,0.963586340587511
"gene37505",1586.59235556943,0.016801634221608,0.0857656717788669,0.195901622095707,0.844687167620993,0.963586340587511
"gene16672",25.202539434566,0.0229355337386511,0.117082178778333,0.195892611309138,0.844694220551283,NA
"gene1677",4.63167997446086,-0.0156701149574388,0.0800248412168588,-0.195815633235366,0.844754473400045,NA
"gene36681",132.620108145547,0.0238412400667457,0.121764247551641,0.195798360735031,0.844767993184369,0.963586340587511
"gene3017",60.600179876249,0.025947219282005,0.13256440230708,0.195732933053168,0.844819206111945,NA
"gene22707",778.90224052554,-0.0178964606822654,0.091573039363037,-0.195433730350652,0.845053412681656,0.963586340587511
"gene26932",1.52929166132179,0.0146229938560563,0.074839477856771,0.195391446798199,0.845086512036363,NA
"gene34067",46.4668298793156,-0.0257872801109013,0.132069062260159,-0.195256024912963,0.845192521455197,NA
"gene12508",10.6908014106606,0.0199802572024162,0.102344030686346,0.195226405178919,0.845215708411939,NA
"gene25146",151.557649782911,0.02206678747326,0.113062931887031,0.195172609669352,0.84525782102198,0.963586340587511
"gene17331",10.3581681154841,0.0214755115250345,0.110103093313041,0.195049120590791,0.845354493354161,NA
"gene1769",3.32835711721649,-0.0133580866770943,0.0684966236244047,-0.195018177105229,0.845378717552854,NA
"gene11313",52.3375244618878,-0.0257996552261322,0.13233628461156,-0.194955263417442,0.84542797016913,NA
"gene24223",28.8580174463878,-0.0229090617830115,0.117515710218076,-0.19494467369936,0.845436260496352,NA
"gene2152",7.38892785535395,0.0165354400044936,0.0848819016473262,0.194805249217864,0.845545412738499,NA
"gene29078",110.83879805714,-0.024255929504151,0.124535599865847,-0.194771049645885,0.845572187255165,0.963586340587511
"gene16102",282.122897092166,0.0258171132946981,0.13268674106945,0.194571914922418,0.845728091460578,0.963586340587511
"gene3863",94.2151519973853,0.0243044420926898,0.12502019963161,0.194404121608398,0.845859462909653,0.963586340587511
"gene33261",104.740985981804,0.0245905726963623,0.126548393514449,0.19431754140407,0.845927251356684,0.963586340587511
"gene37364",38.490338298705,-0.0255387111006405,0.131509091083971,-0.194197305221535,0.846021392828459,NA
"gene11670",180.059357014016,0.0227894127479318,0.117379672454124,0.194151272289831,0.846057435871599,0.963586340587511
"gene1027",23.5484623052675,0.022357593772607,0.115211511656778,0.19405694319168,0.846131295040478,NA
"gene40167",59.762163550969,-0.0256877869740141,0.132482238560953,-0.193896081867575,0.846257251697448,NA
"gene30133",44.9654607062036,0.0256246367116341,0.13220413222268,0.193826291817209,0.846311899500965,NA
"gene32903",24.582716661483,-0.0250799215692224,0.129393970471477,-0.193826045200081,0.84631209261124,NA
"gene2354",1.47720806856225,0.0131365269758168,0.0678366731698313,0.193649339833177,0.846450461780263,NA
"gene30674",809.709049828561,0.0120320925012057,0.0622119150384444,0.193404952954275,0.846641836771012,0.963847978522103
"gene33210",1291.47970647976,0.0238904758442552,0.123646262906922,0.193216319544081,0.846789558404485,0.963847978522103
"gene27349",5.68692371075264,-0.0193391607358264,0.100235102702054,-0.192938004895465,0.847007520582452,NA
"gene34746",39.3498626831462,0.0254109425866321,0.131797461997008,0.192802973605129,0.847113274584925,NA
"gene23290",3.03519207159795,-0.0158704625576285,0.082328332349669,-0.192770363551429,0.847138814587057,NA
"gene38939",5.77169866672334,-0.0169411139726088,0.087963958285531,-0.192591537520605,0.847278872935465,NA
"gene20418",2.36183836865195,-0.0166555871624081,0.0865324104443197,-0.192478021551536,0.847367782288888,NA
"gene12410",33.7299388222215,0.0247837286409939,0.128823596755054,0.192385007601657,0.847440635250378,NA
"gene4078",124.437465332785,0.0237060831914919,0.123422735314224,0.192072255821734,0.847685606917765,0.9645817537792
"gene12475",4.92520323298787,-0.0173570538484542,0.0903791157529686,-0.192047174879382,0.847705252912143,NA
"gene11551",13.4103752729028,-0.0210046470149925,0.109385320273978,-0.192024368191106,0.847723117557088,NA
"gene14934",0.666068980386662,-0.0100445517305668,0.0523215546257235,-0.191977317998661,0.847759972562506,NA
"gene13307",37.3701547823589,0.025255705074291,0.131568617443669,0.191958428727156,0.84777476885927,NA
"gene39573",3.27702562068126,0.0171890911268106,0.0895817554778789,0.191881606194414,0.847834945845625,NA
"gene31437",6.68922644776049,0.0214161897538149,0.111672433198584,0.191776870445109,0.847916989372608,NA
"gene15967",38.4730076126214,0.0254629522504197,0.1327842884584,0.191761785569962,0.847928806069306,NA
"gene2380",12.5263727416139,-0.0205712481955195,0.107352045168935,-0.191624185297518,0.848036596453248,NA
"gene11483",508.333556285239,-0.0186255677345319,0.0973319546858792,-0.191361283091894,0.848242551110112,0.964761152650888
"gene30507",17.9880616266612,0.0233587655552114,0.122105164648567,0.191300389483449,0.848290255962518,NA
"gene28154",7.69114723445469,0.0191683562281319,0.100204616067921,0.191292147810227,0.848296712640236,NA
"gene2443",1.41411026480317,0.0185971620750635,0.0972759090459184,0.191179524894338,0.848384944514609,NA
"gene23186",4.33638403188372,0.0184824332713774,0.0966778558134294,0.191175457046184,0.84838813141373,NA
"gene28711",137.224413944247,-0.02433154984776,0.127374866727572,-0.191023162362164,0.848507446350889,0.964761152650888
"gene2091",9.47650414402202,0.0213046107844077,0.111539521843795,0.191005039579098,0.84852164483681,NA
"gene36384",92.6286810453495,-0.0250037526819407,0.130972699864399,-0.190908125951652,0.848597573676504,0.964761152650888
"gene19869",7.60927014636422,0.0237370716397865,0.124345722761103,0.190895763140892,0.848607259658692,NA
"gene19711",3.10235245136733,0.0155056063620851,0.0813340383705762,0.190641048603023,0.848806827814513,NA
"gene13783",6.97314540503842,-0.0242365029897422,0.127209813342721,-0.190523846807681,0.848898658362384,NA
"gene20739",85.4921400358698,-0.0228234305971178,0.119985635942245,-0.190218024165025,0.849138287730896,0.964960334793053
"gene21945",17.1355516534916,-0.0230118805843752,0.120993024071485,-0.190191796270663,0.849158839421556,NA
"gene15874",4.91801734583636,0.0193477991509157,0.10176443924623,0.190123379976591,0.84921244964076,NA
"gene37718",101.272520839582,-0.0249627351535754,0.131353366356666,-0.190042599180851,0.84927574943866,0.964960334793053
"gene2438",5.87442715932667,-0.0172210955944869,0.0906407759004171,-0.189992808682562,0.849314765736485,NA
"gene25032",31.6273900020315,-0.0248325423261372,0.130770293562764,-0.189894368587761,0.849391905397016,NA
"gene26690",18.9589117877673,-0.0223005912099436,0.117532402429072,-0.189739941914329,0.84951292018444,NA
"gene25728",6.799165278182,-0.0182531652995377,0.096356872599367,-0.189432936199899,0.849753512411329,NA
"gene15823",23.7732145255252,0.0242089621942694,0.127819940632412,0.1893989472573,0.849780149503897,NA
"gene28221",31.0740250844789,0.0238998825657423,0.12619224025406,0.189392648213751,0.849785086075424,NA
"gene37810",1.25567990555969,-0.0178643804345764,0.0944331476121243,-0.189174891299322,0.849955746172496,NA
"gene13577",18.9029120844303,-0.0231534767726328,0.12251216423093,-0.188989207055305,0.85010127588183,NA
"gene41185",433.773728456451,-0.0178657079298371,0.0945608591420571,-0.188933434953227,0.850144988169215,0.965662024749934
"gene15954",22.8521850495701,-0.0222866413045839,0.117985718592555,-0.188892703035926,0.850176912759477,NA
"gene14001",1.80974642973968,0.013798317210828,0.0730787745113024,0.188814293932829,0.850238368414409,NA
